37.6667,75.7500,27.7000
37.6667,74.5833,27.7000
37.6667,73.3333,27.7000
37.6667,72.1667,27.7000
37.6667,70.9167,27.7000
37.6667,69.7500,27.7000
37.6667,68.5833,27.7000
37.6667,67.3333,27.7000
37.6667,66.1667,27.7000
37.6667,64.9167,27.7000
37.6667,63.7500,27.7000
37.6667,62.5833,27.7000
38.8333,62.5833,27.7000
38.8333,63.7500,27.7000
38.8333,64.9167,27.7000
38.8333,66.1667,27.7000
38.8333,67.3333,27.7000
38.8333,68.5833,27.7000
38.8333,69.7500,27.7000
38.8333,70.9167,27.7000
38.8333,72.1667,27.7000
38.8333,73.3333,27.7000
38.8333,74.5833,27.7000
38.8333,75.7500,27.7000
40.0833,75.7500,27.7000
40.0833,74.5833,27.7000
40.0833,73.3333,27.7000
40.0833,72.1667,27.7000
40.0833,70.9167,27.7000
40.0833,69.7500,27.7000
40.0833,68.5833,27.7000
40.0833,67.3333,27.7000
40.0833,66.1667,27.7000
40.0833,64.9167,27.7000
40.0833,63.7500,27.7000
40.0833,62.5833,27.7000
41.2500,62.5833,27.7000
41.2500,63.7500,27.7000
41.2500,64.9167,27.7000
41.2500,66.1667,27.7000
41.2500,67.3333,27.7000
41.2500,68.5833,27.7000
41.2500,69.7500,27.7000
41.2500,70.9167,27.7000
41.2500,72.1667,27.7000
41.2500,73.3333,27.7000
41.2500,74.5833,27.7000
41.2500,75.7500,27.7000
42.5000,75.7500,27.7000
42.5000,74.5833,27.7000
42.5000,73.3333,27.7000
42.5000,72.1667,27.7000
42.5000,70.9167,27.7000
42.5000,69.7500,27.7000
42.5000,68.5833,27.7000
42.5000,67.3333,27.7000
42.5000,66.1667,27.7000
42.5000,64.9167,27.7000
42.5000,63.7500,27.7000
42.5000,62.5833,27.7000
43.6667,62.5833,27.7000
43.6667,63.7500,27.7000
43.6667,64.9167,27.7000
43.6667,66.1667,27.7000
43.6667,67.3333,27.7000
43.6667,68.5833,27.7000
43.6667,69.7500,27.7000
43.6667,70.9167,27.7000
43.6667,72.1667,27.7000
43.6667,73.3333,27.7000
43.6667,74.5833,27.7000
43.6667,75.7500,27.7000
44.8333,75.7500,27.7000
44.8333,74.5833,27.7000
44.8333,73.3333,27.7000
44.8333,72.1667,27.7000
44.8333,70.9167,27.7000
44.8333,69.7500,27.7000
44.8333,68.5833,27.7000
44.8333,67.3333,27.7000
44.8333,66.1667,27.7000
44.8333,64.9167,27.7000
44.8333,63.7500,27.7000
44.8333,62.5833,27.7000
46.0833,62.5833,27.7000
46.0833,63.7500,27.7000
46.0833,64.9167,27.7000
46.0833,66.1667,27.7000
46.0833,67.3333,27.7000
46.0833,68.5833,27.7000
46.0833,69.7500,27.7000
46.0833,70.9167,27.7000
46.0833,72.1667,27.7000
46.0833,73.3333,27.7000
46.0833,74.5833,27.7000
46.0833,75.7500,27.7000
47.2500,75.7500,27.7000
47.2500,74.5833,27.7000
47.2500,73.3333,27.7000
47.2500,72.1667,27.7000
47.2500,70.9167,27.7000
47.2500,69.7500,27.7000
47.2500,68.5833,27.7000
47.2500,67.3333,27.7000
47.2500,66.1667,27.7000
47.2500,64.9167,27.7000
47.2500,63.7500,27.7000
47.2500,62.5833,27.7000
48.5000,62.5833,27.7000
48.5000,63.7500,27.7000
48.5000,64.9167,27.7000
48.5000,66.1667,27.7000
48.5000,67.3333,27.7000
48.5000,68.5833,27.7000
48.5000,69.7500,27.7000
48.5000,70.9167,27.7000
48.5000,72.1667,27.7000
48.5000,73.3333,27.7000
48.5000,74.5833,27.7000
48.5000,75.7500,27.7000
49.6667,75.7500,27.7000
49.6667,74.5833,27.7000
49.6667,73.3333,27.7000
49.6667,72.1667,27.7000
49.6667,70.9167,27.7000
49.6667,69.7500,27.7000
49.6667,68.5833,27.7000
49.6667,67.3333,27.7000
49.6667,66.1667,27.7000
49.6667,64.9167,27.7000
49.6667,63.7500,27.7000
49.6667,62.5833,27.7000
50.8333,62.5833,27.7000
50.8333,63.7500,27.7000
50.8333,64.9167,27.7000
50.8333,66.1667,27.7000
50.8333,67.3333,27.7000
50.8333,68.5833,27.7000
50.8333,69.7500,27.7000
50.8333,70.9167,27.7000
50.8333,72.1667,27.7000
50.8333,73.3333,27.7000
50.8333,74.5833,27.7000
50.8333,75.7500,27.7000
