37.0833,58.8333,27.9000
37.0833,57.6667,27.9000
37.0833,56.4167,27.9000
37.0833,55.2500,27.9000
37.0833,54.0000,27.9000
37.0833,52.8333,27.9000
37.0833,51.6667,27.9000
37.0833,50.4167,27.9000
37.0833,49.2500,27.9000
37.0833,48.0000,27.9000
37.0833,46.8333,27.9000
37.0833,45.6667,27.9000
38.2500,45.6667,27.9000
38.2500,46.8333,27.9000
38.2500,48.0000,27.9000
38.2500,49.2500,27.9000
38.2500,50.4167,27.9000
38.2500,51.6667,27.9000
38.2500,52.8333,27.9000
38.2500,54.0000,27.9000
38.2500,55.2500,27.9000
38.2500,56.4167,27.9000
38.2500,57.6667,27.9000
38.2500,58.8333,27.9000
39.5000,58.8333,27.9000
39.5000,57.6667,27.9000
39.5000,56.4167,27.9000
39.5000,55.2500,27.9000
39.5000,54.0000,27.9000
39.5000,52.8333,27.9000
39.5000,51.6667,27.9000
39.5000,50.4167,27.9000
39.5000,49.2500,27.9000
39.5000,48.0000,27.9000
39.5000,46.8333,27.9000
39.5000,45.6667,27.9000
40.6667,45.6667,27.9000
40.6667,46.8333,27.9000
40.6667,48.0000,27.9000
40.6667,49.2500,27.9000
40.6667,50.4167,27.9000
40.6667,51.6667,27.9000
40.6667,52.8333,27.9000
40.6667,54.0000,27.9000
40.6667,55.2500,27.9000
40.6667,56.4167,27.9000
40.6667,57.6667,27.9000
40.6667,58.8333,27.9000
41.9167,58.8333,27.9000
41.9167,57.6667,27.9000
41.9167,56.4167,27.9000
41.9167,55.2500,27.9000
41.9167,54.0000,27.9000
41.9167,52.8333,27.9000
41.9167,51.6667,27.9000
41.9167,50.4167,27.9000
41.9167,49.2500,27.9000
41.9167,48.0000,27.9000
41.9167,46.8333,27.9000
41.9167,45.6667,27.9000
43.0833,45.6667,27.9000
43.0833,46.8333,27.9000
43.0833,48.0000,27.9000
43.0833,49.2500,27.9000
43.0833,50.4167,27.9000
43.0833,51.6667,27.9000
43.0833,52.8333,27.9000
43.0833,54.0000,27.9000
43.0833,55.2500,27.9000
43.0833,56.4167,27.9000
43.0833,57.6667,27.9000
43.0833,58.8333,27.9000
44.2500,58.8333,27.9000
44.2500,57.6667,27.9000
44.2500,56.4167,27.9000
44.2500,55.2500,27.9000
44.2500,54.0000,27.9000
44.2500,52.8333,27.9000
44.2500,51.6667,27.9000
44.2500,50.4167,27.9000
44.2500,49.2500,27.9000
44.2500,48.0000,27.9000
44.2500,46.8333,27.9000
44.2500,45.6667,27.9000
45.5000,45.6667,27.9000
45.5000,46.8333,27.9000
45.5000,48.0000,27.9000
45.5000,49.2500,27.9000
45.5000,50.4167,27.9000
45.5000,51.6667,27.9000
45.5000,52.8333,27.9000
45.5000,54.0000,27.9000
45.5000,55.2500,27.9000
45.5000,56.4167,27.9000
45.5000,57.6667,27.9000
45.5000,58.8333,27.9000
46.6667,58.8333,27.9000
46.6667,57.6667,27.9000
46.6667,56.4167,27.9000
46.6667,55.2500,27.9000
46.6667,54.0000,27.9000
46.6667,52.8333,27.9000
46.6667,51.6667,27.9000
46.6667,50.4167,27.9000
46.6667,49.2500,27.9000
46.6667,48.0000,27.9000
46.6667,46.8333,27.9000
46.6667,45.6667,27.9000
47.9167,45.6667,27.9000
47.9167,46.8333,27.9000
47.9167,48.0000,27.9000
47.9167,49.2500,27.9000
47.9167,50.4167,27.9000
47.9167,51.6667,27.9000
47.9167,52.8333,27.9000
47.9167,54.0000,27.9000
47.9167,55.2500,27.9000
47.9167,56.4167,27.9000
47.9167,57.6667,27.9000
47.9167,58.8333,27.9000
49.0833,58.8333,27.9000
49.0833,57.6667,27.9000
49.0833,56.4167,27.9000
49.0833,55.2500,27.9000
49.0833,54.0000,27.9000
49.0833,52.8333,27.9000
49.0833,51.6667,27.9000
49.0833,50.4167,27.9000
49.0833,49.2500,27.9000
49.0833,48.0000,27.9000
49.0833,46.8333,27.9000
49.0833,45.6667,27.9000
50.2500,45.6667,27.9000
50.2500,46.8333,27.9000
50.2500,48.0000,27.9000
50.2500,49.2500,27.9000
50.2500,50.4167,27.9000
50.2500,51.6667,27.9000
50.2500,52.8333,27.9000
50.2500,54.0000,27.9000
50.2500,55.2500,27.9000
50.2500,56.4167,27.9000
50.2500,57.6667,27.9000
50.2500,58.8333,27.9000
