39.4167,76.2500,27.9000
39.4167,75.0833,27.9000
39.4167,73.8333,27.9000
39.4167,72.6667,27.9000
39.4167,71.4167,27.9000
39.4167,70.2500,27.9000
39.4167,69.0833,27.9000
39.4167,67.8333,27.9000
39.4167,66.6667,27.9000
39.4167,65.4167,27.9000
39.4167,64.2500,27.9000
39.4167,63.0833,27.9000
40.5833,63.0833,27.9000
40.5833,64.2500,27.9000
40.5833,65.4167,27.9000
40.5833,66.6667,27.9000
40.5833,67.8333,27.9000
40.5833,69.0833,27.9000
40.5833,70.2500,27.9000
40.5833,71.4167,27.9000
40.5833,72.6667,27.9000
40.5833,73.8333,27.9000
40.5833,75.0833,27.9000
40.5833,76.2500,27.9000
41.8333,76.2500,27.9000
41.8333,75.0833,27.9000
41.8333,73.8333,27.9000
41.8333,72.6667,27.9000
41.8333,71.4167,27.9000
41.8333,70.2500,27.9000
41.8333,69.0833,27.9000
41.8333,67.8333,27.9000
41.8333,66.6667,27.9000
41.8333,65.4167,27.9000
41.8333,64.2500,27.9000
41.8333,63.0833,27.9000
43.0000,63.0833,27.9000
43.0000,64.2500,27.9000
43.0000,65.4167,27.9000
43.0000,66.6667,27.9000
43.0000,67.8333,27.9000
43.0000,69.0833,27.9000
43.0000,70.2500,27.9000
43.0000,71.4167,27.9000
43.0000,72.6667,27.9000
43.0000,73.8333,27.9000
43.0000,75.0833,27.9000
43.0000,76.2500,27.9000
44.2500,76.2500,27.9000
44.2500,75.0833,27.9000
44.2500,73.8333,27.9000
44.2500,72.6667,27.9000
44.2500,71.4167,27.9000
44.2500,70.2500,27.9000
44.2500,69.0833,27.9000
44.2500,67.8333,27.9000
44.2500,66.6667,27.9000
44.2500,65.4167,27.9000
44.2500,64.2500,27.9000
44.2500,63.0833,27.9000
45.4167,63.0833,27.9000
45.4167,64.2500,27.9000
45.4167,65.4167,27.9000
45.4167,66.6667,27.9000
45.4167,67.8333,27.9000
45.4167,69.0833,27.9000
45.4167,70.2500,27.9000
45.4167,71.4167,27.9000
45.4167,72.6667,27.9000
45.4167,73.8333,27.9000
45.4167,75.0833,27.9000
45.4167,76.2500,27.9000
46.5833,76.2500,27.9000
46.5833,75.0833,27.9000
46.5833,73.8333,27.9000
46.5833,72.6667,27.9000
46.5833,71.4167,27.9000
46.5833,70.2500,27.9000
46.5833,69.0833,27.9000
46.5833,67.8333,27.9000
46.5833,66.6667,27.9000
46.5833,65.4167,27.9000
46.5833,64.2500,27.9000
46.5833,63.0833,27.9000
47.8333,63.0833,27.9000
47.8333,64.2500,27.9000
47.8333,65.4167,27.9000
47.8333,66.6667,27.9000
47.8333,67.8333,27.9000
47.8333,69.0833,27.9000
47.8333,70.2500,27.9000
47.8333,71.4167,27.9000
47.8333,72.6667,27.9000
47.8333,73.8333,27.9000
47.8333,75.0833,27.9000
47.8333,76.2500,27.9000
49.0000,76.2500,27.9000
49.0000,75.0833,27.9000
49.0000,73.8333,27.9000
49.0000,72.6667,27.9000
49.0000,71.4167,27.9000
49.0000,70.2500,27.9000
49.0000,69.0833,27.9000
49.0000,67.8333,27.9000
49.0000,66.6667,27.9000
49.0000,65.4167,27.9000
49.0000,64.2500,27.9000
49.0000,63.0833,27.9000
50.2500,63.0833,27.9000
50.2500,64.2500,27.9000
50.2500,65.4167,27.9000
50.2500,66.6667,27.9000
50.2500,67.8333,27.9000
50.2500,69.0833,27.9000
50.2500,70.2500,27.9000
50.2500,71.4167,27.9000
50.2500,72.6667,27.9000
50.2500,73.8333,27.9000
50.2500,75.0833,27.9000
50.2500,76.2500,27.9000
51.4167,76.2500,27.9000
51.4167,75.0833,27.9000
51.4167,73.8333,27.9000
51.4167,72.6667,27.9000
51.4167,71.4167,27.9000
51.4167,70.2500,27.9000
51.4167,69.0833,27.9000
51.4167,67.8333,27.9000
51.4167,66.6667,27.9000
51.4167,65.4167,27.9000
51.4167,64.2500,27.9000
51.4167,63.0833,27.9000
52.5833,63.0833,27.9000
52.5833,64.2500,27.9000
52.5833,65.4167,27.9000
52.5833,66.6667,27.9000
52.5833,67.8333,27.9000
52.5833,69.0833,27.9000
52.5833,70.2500,27.9000
52.5833,71.4167,27.9000
52.5833,72.6667,27.9000
52.5833,73.8333,27.9000
52.5833,75.0833,27.9000
52.5833,76.2500,27.9000
