39.2500,56.9167,27.9000
39.2500,55.7500,27.9000
39.2500,54.5000,27.9000
39.2500,53.3333,27.9000
39.2500,52.0833,27.9000
39.2500,50.9167,27.9000
39.2500,49.7500,27.9000
39.2500,48.5000,27.9000
39.2500,47.3333,27.9000
39.2500,46.0833,27.9000
39.2500,44.9167,27.9000
39.2500,43.7500,27.9000
40.4167,43.7500,27.9000
40.4167,44.9167,27.9000
40.4167,46.0833,27.9000
40.4167,47.3333,27.9000
40.4167,48.5000,27.9000
40.4167,49.7500,27.9000
40.4167,50.9167,27.9000
40.4167,52.0833,27.9000
40.4167,53.3333,27.9000
40.4167,54.5000,27.9000
40.4167,55.7500,27.9000
40.4167,56.9167,27.9000
41.6667,56.9167,27.9000
41.6667,55.7500,27.9000
41.6667,54.5000,27.9000
41.6667,53.3333,27.9000
41.6667,52.0833,27.9000
41.6667,50.9167,27.9000
41.6667,49.7500,27.9000
41.6667,48.5000,27.9000
41.6667,47.3333,27.9000
41.6667,46.0833,27.9000
41.6667,44.9167,27.9000
41.6667,43.7500,27.9000
42.8333,43.7500,27.9000
42.8333,44.9167,27.9000
42.8333,46.0833,27.9000
42.8333,47.3333,27.9000
42.8333,48.5000,27.9000
42.8333,49.7500,27.9000
42.8333,50.9167,27.9000
42.8333,52.0833,27.9000
42.8333,53.3333,27.9000
42.8333,54.5000,27.9000
42.8333,55.7500,27.9000
42.8333,56.9167,27.9000
44.0833,56.9167,27.9000
44.0833,55.7500,27.9000
44.0833,54.5000,27.9000
44.0833,53.3333,27.9000
44.0833,52.0833,27.9000
44.0833,50.9167,27.9000
44.0833,49.7500,27.9000
44.0833,48.5000,27.9000
44.0833,47.3333,27.9000
44.0833,46.0833,27.9000
44.0833,44.9167,27.9000
44.0833,43.7500,27.9000
45.2500,43.7500,27.9000
45.2500,44.9167,27.9000
45.2500,46.0833,27.9000
45.2500,47.3333,27.9000
45.2500,48.5000,27.9000
45.2500,49.7500,27.9000
45.2500,50.9167,27.9000
45.2500,52.0833,27.9000
45.2500,53.3333,27.9000
45.2500,54.5000,27.9000
45.2500,55.7500,27.9000
45.2500,56.9167,27.9000
46.4167,56.9167,27.9000
46.4167,55.7500,27.9000
46.4167,54.5000,27.9000
46.4167,53.3333,27.9000
46.4167,52.0833,27.9000
46.4167,50.9167,27.9000
46.4167,49.7500,27.9000
46.4167,48.5000,27.9000
46.4167,47.3333,27.9000
46.4167,46.0833,27.9000
46.4167,44.9167,27.9000
46.4167,43.7500,27.9000
47.6667,43.7500,27.9000
47.6667,44.9167,27.9000
47.6667,46.0833,27.9000
47.6667,47.3333,27.9000
47.6667,48.5000,27.9000
47.6667,49.7500,27.9000
47.6667,50.9167,27.9000
47.6667,52.0833,27.9000
47.6667,53.3333,27.9000
47.6667,54.5000,27.9000
47.6667,55.7500,27.9000
47.6667,56.9167,27.9000
48.8333,56.9167,27.9000
48.8333,55.7500,27.9000
48.8333,54.5000,27.9000
48.8333,53.3333,27.9000
48.8333,52.0833,27.9000
48.8333,50.9167,27.9000
48.8333,49.7500,27.9000
48.8333,48.5000,27.9000
48.8333,47.3333,27.9000
48.8333,46.0833,27.9000
48.8333,44.9167,27.9000
48.8333,43.7500,27.9000
50.0833,43.7500,27.9000
50.0833,44.9167,27.9000
50.0833,46.0833,27.9000
50.0833,47.3333,27.9000
50.0833,48.5000,27.9000
50.0833,49.7500,27.9000
50.0833,50.9167,27.9000
50.0833,52.0833,27.9000
50.0833,53.3333,27.9000
50.0833,54.5000,27.9000
50.0833,55.7500,27.9000
50.0833,56.9167,27.9000
51.2500,56.9167,27.9000
51.2500,55.7500,27.9000
51.2500,54.5000,27.9000
51.2500,53.3333,27.9000
51.2500,52.0833,27.9000
51.2500,50.9167,27.9000
51.2500,49.7500,27.9000
51.2500,48.5000,27.9000
51.2500,47.3333,27.9000
51.2500,46.0833,27.9000
51.2500,44.9167,27.9000
51.2500,43.7500,27.9000
52.4167,43.7500,27.9000
52.4167,44.9167,27.9000
52.4167,46.0833,27.9000
52.4167,47.3333,27.9000
52.4167,48.5000,27.9000
52.4167,49.7500,27.9000
52.4167,50.9167,27.9000
52.4167,52.0833,27.9000
52.4167,53.3333,27.9000
52.4167,54.5000,27.9000
52.4167,55.7500,27.9000
52.4167,56.9167,27.9000
